CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Has_Revolving_Balance,Engagement_Score,Value_Score,Engagement_Band,Value_Band,Tenure_Band,Age_Band,Balance_Band,Product_Band,Retention_Priority,Cross_Sell_Opportunity,churn_probability,risk_band,best_model
709164408,Attrited Customer,32,M,1,Uneducated,Married,Less than $40K,Blue,23,1,3,3,2218.0,1696,522.0,0.367,730,20,0.429,0.765,1,1,0.2142,0.1068,Low,Low,0-24,31-40,<2.5k,1-2,Lower Priority,Low Priority,0.9858181429532386,High,Gradient Boosting
710567508,Existing Customer,53,M,3,High School,Married,$80K - $120K,Blue,44,4,2,3,23462.0,2202,21260.0,0.571,1387,33,0.65,0.094,0,1,0.2927,0.507,Low,High,37-48,51-60,20k+,3-4,"High Value, At Risk",Low Priority,0.009136373508557321,Low,Gradient Boosting
719427333,Existing Customer,55,M,3,College,Married,$60K - $80K,Blue,36,5,4,4,2252.0,1737,515.0,0.685,1291,27,0.5,0.771,0,1,0.1924,0.2396,Low,Low,25-36,51-60,<2.5k,5-6,Lower Priority,Low Priority,0.017544154927832095,Low,Gradient Boosting
714765408,Existing Customer,26,F,1,Unknown,Single,Less than $40K,Blue,36,4,3,3,2557.0,1990,567.0,0.575,2266,57,0.357,0.778,0,1,0.3364,0.2344,Low,Low,25-36,18-30,2.5k-5k,3-4,Lower Priority,Low Priority,0.016902973601041458,Low,Gradient Boosting
709785783,Attrited Customer,35,F,0,Graduate,Single,Less than $40K,Blue,25,5,3,4,2300.0,0,2300.0,0.877,1485,34,0.478,0.0,1,0,0.2471,0.2237,Low,Low,25-36,31-40,<2.5k,5-6,Lower Priority,Low Priority,0.3638720781028771,Medium,Gradient Boosting
809290308,Existing Customer,31,F,0,Graduate,Married,Less than $40K,Blue,26,3,1,1,3540.0,1173,2367.0,1.106,1912,45,0.667,0.331,0,1,0.3995,0.1986,Medium,Low,25-36,31-40,2.5k-5k,3-4,Lower Priority,Low Priority,0.0022104597565998567,Low,Gradient Boosting
779598183,Existing Customer,53,M,3,Unknown,Single,$60K - $80K,Blue,42,6,1,2,22938.0,1700,21238.0,0.636,3428,54,0.5,0.074,0,1,0.4342,0.5797,Medium,High,37-48,51-60,20k+,5-6,Loyal / Upsell,Low Priority,0.03460978628359432,Low,Gradient Boosting
779783508,Existing Customer,45,M,2,Graduate,Married,$40K - $60K,Blue,34,5,1,3,13129.0,901,12228.0,0.825,2564,56,0.474,0.069,0,1,0.4062,0.3985,Medium,High,25-36,41-50,10k-20k,5-6,Loyal / Upsell,Low Priority,0.10139345804901327,Low,Gradient Boosting
719568333,Existing Customer,39,M,3,Unknown,Single,$80K - $120K,Silver,36,5,3,2,34516.0,1900,32616.0,1.002,1668,36,0.714,0.055,0,1,0.2889,0.6664,Low,High,25-36,31-40,20k+,5-6,"High Value, At Risk",Low Priority,0.005860986080153517,Low,Gradient Boosting
719207733,Existing Customer,61,F,0,High School,Married,Less than $40K,Blue,53,5,2,0,3396.0,802,2594.0,0.548,1418,36,0.5,0.236,0,1,0.3508,0.2869,Low,Medium,49+,60+,2.5k-5k,5-6,Monitor,Low Priority,0.017120398552276442,Low,Gradient Boosting
715533108,Existing Customer,31,F,0,Uneducated,Single,Less than $40K,Blue,20,4,3,4,4712.0,955,3757.0,0.855,2568,62,0.59,0.203,0,1,0.3381,0.2388,Low,Low,0-24,31-40,2.5k-5k,3-4,Lower Priority,Low Priority,0.042683975387274864,Low,Gradient Boosting
714816258,Existing Customer,37,M,2,Graduate,Single,$60K - $80K,Blue,36,4,2,2,7638.0,947,6691.0,0.682,2336,58,0.611,0.124,0,1,0.3903,0.3018,Medium,Medium,25-36,31-40,5k-10k,3-4,Lower Priority,Low Priority,0.03101688041360564,Low,Gradient Boosting
787573683,Existing Customer,41,M,3,Post-Graduate,Married,$60K - $80K,Blue,34,4,2,2,2624.0,1319,1305.0,0.768,4189,74,0.609,0.503,0,1,0.4657,0.2629,High,Low,25-36,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.004365617298606393,Low,Gradient Boosting
804310758,Existing Customer,58,M,3,Graduate,Married,$120K +,Blue,52,5,2,5,17934.0,1578,16356.0,0.593,2005,48,0.778,0.088,0,1,0.3088,0.4842,Low,High,49+,51-60,10k-20k,5-6,"High Value, At Risk",Low Priority,0.06148994381175174,Low,Gradient Boosting
792912708,Existing Customer,45,M,5,Graduate,Married,$40K - $60K,Silver,39,3,1,5,15198.0,2098,13100.0,0.8,3183,64,0.73,0.138,0,1,0.4048,0.3944,Medium,High,37-48,41-50,10k-20k,3-4,Loyal / Upsell,Low Priority,0.004926213865664671,Low,Gradient Boosting
719078283,Existing Customer,57,F,4,High School,Married,Less than $40K,Blue,47,5,3,4,3191.0,2517,674.0,0.719,1501,35,0.591,0.789,0,1,0.2499,0.2749,Low,Medium,37-48,51-60,2.5k-5k,5-6,Monitor,Low Priority,0.05178671072709907,Low,Gradient Boosting
708620283,Existing Customer,35,M,1,Unknown,Single,$60K - $80K,Blue,25,6,3,2,6053.0,2001,4052.0,0.743,2208,59,0.595,0.331,0,1,0.357,0.3094,Low,Medium,25-36,31-40,5k-10k,5-6,Monitor,Low Priority,0.014643893287518615,Low,Gradient Boosting
770985633,Existing Customer,39,M,2,Unknown,Married,$40K - $60K,Blue,26,6,1,2,5510.0,2027,3483.0,0.898,1980,42,0.68,0.368,0,1,0.3766,0.3004,Medium,Medium,25-36,31-40,5k-10k,5-6,Lower Priority,Low Priority,0.007546402834336064,Low,Gradient Boosting
780094008,Existing Customer,55,M,3,Doctorate,Married,$120K +,Blue,40,4,3,1,12875.0,1119,11756.0,0.401,1624,40,0.429,0.087,0,1,0.3148,0.3656,Low,High,37-48,51-60,10k-20k,3-4,"High Value, At Risk",Low Priority,0.06449614114142053,Low,Gradient Boosting
716420358,Existing Customer,41,F,2,High School,Married,$40K - $60K,Blue,36,5,2,4,2602.0,1490,1112.0,0.66,3151,78,0.66,0.573,0,1,0.4227,0.2744,Medium,Medium,25-36,41-50,2.5k-5k,5-6,Lower Priority,Low Priority,0.004931715878687138,Low,Gradient Boosting
825756333,Existing Customer,55,F,0,Uneducated,Married,Less than $40K,Blue,51,4,3,1,2041.0,1885,156.0,0.587,2118,48,0.778,0.924,0,1,0.3443,0.2521,Low,Low,49+,51-60,<2.5k,3-4,Lower Priority,Low Priority,0.15523811548828848,Low,Gradient Boosting
755273658,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,45,3,3,3,2548.0,1683,865.0,0.75,2055,54,0.636,0.661,0,1,0.3249,0.2219,Low,Low,37-48,51-60,2.5k-5k,3-4,Lower Priority,Low Priority,0.06022577184891687,Low,Gradient Boosting
709096908,Existing Customer,57,M,2,Graduate,Married,$120K +,Blue,49,6,3,1,4698.0,984,3714.0,0.373,1865,35,0.458,0.209,0,1,0.3068,0.329,Low,Medium,49+,51-60,2.5k-5k,5-6,Monitor,Low Priority,0.2604512565674034,Low,Gradient Boosting
714840858,Existing Customer,40,F,3,High School,Unknown,Less than $40K,Blue,31,5,2,4,2222.0,1551,671.0,0.932,3302,65,0.585,0.698,0,1,0.3929,0.2629,Medium,Low,25-36,31-40,<2.5k,5-6,Lower Priority,Low Priority,0.005548228998250587,Low,Gradient Boosting
721205508,Existing Customer,47,M,4,High School,Married,$80K - $120K,Blue,36,3,3,4,8217.0,0,8217.0,0.678,1848,56,0.514,0.0,0,0,0.3093,0.2764,Low,Medium,25-36,41-50,5k-10k,3-4,Monitor,Low Priority,0.13959082054399283,Low,Gradient Boosting
786493908,Existing Customer,42,F,4,Uneducated,Single,Less than $40K,Silver,36,4,3,3,10091.0,0,10091.0,1.121,3347,64,0.778,0.0,0,0,0.3745,0.3502,Medium,High,25-36,41-50,10k-20k,3-4,Loyal / Upsell,Low Priority,0.025425778613064096,Low,Gradient Boosting
803963808,Existing Customer,39,M,3,Graduate,Single,$80K - $120K,Blue,34,4,3,5,19074.0,0,19074.0,0.804,3762,74,1.0,0.0,0,0,0.3742,0.4704,Medium,High,25-36,31-40,10k-20k,3-4,Loyal / Upsell,Low Priority,0.006867970397417014,Low,Gradient Boosting
806170158,Existing Customer,39,M,4,Graduate,Single,$60K - $80K,Gold,34,3,3,2,34516.0,542,33974.0,0.866,3899,78,0.857,0.016,0,1,0.4369,0.649,Medium,High,25-36,31-40,20k+,3-4,Loyal / Upsell,Low Priority,0.006067241878906389,Low,Gradient Boosting
751469808,Existing Customer,36,M,3,Graduate,Married,$120K +,Blue,29,5,2,4,12852.0,1945,10907.0,0.659,1606,33,0.941,0.151,0,1,0.2802,0.3704,Low,High,25-36,31-40,10k-20k,5-6,"High Value, At Risk",Low Priority,0.005295913277342111,Low,Gradient Boosting
721055058,Existing Customer,36,M,2,Uneducated,Married,$60K - $80K,Blue,21,4,1,5,12763.0,2517,10246.0,1.631,2599,46,0.917,0.197,0,1,0.3484,0.3461,Low,Medium,0-24,31-40,10k-20k,3-4,Monitor,Low Priority,0.04288198334917649,Low,Gradient Boosting
709794333,Existing Customer,29,M,0,Graduate,Married,Less than $40K,Blue,19,6,2,4,2827.0,1430,1397.0,0.885,1608,30,1.308,0.506,0,1,0.2727,0.2469,Low,Low,0-24,18-30,2.5k-5k,5-6,Lower Priority,Low Priority,0.004855690454605679,Low,Gradient Boosting
718361583,Existing Customer,56,F,2,Uneducated,Married,Unknown,Blue,36,3,3,5,8242.0,0,8242.0,0.434,1559,44,0.467,0.0,0,0,0.257,0.272,Low,Medium,25-36,51-60,5k-10k,3-4,Monitor,Low Priority,0.4021286291395566,Medium,Gradient Boosting
714327183,Existing Customer,37,F,4,Graduate,Married,Less than $40K,Blue,28,4,3,1,1825.0,1389,436.0,1.595,2878,54,0.636,0.761,0,1,0.3738,0.2205,Medium,Low,25-36,31-40,<2.5k,3-4,Lower Priority,Low Priority,0.03541502510968514,Low,Gradient Boosting
808909008,Existing Customer,61,M,0,Post-Graduate,Married,Less than $40K,Blue,56,6,3,4,1438.3,0,1438.3,0.589,1448,31,0.292,0.0,0,0,0.2388,0.2923,Low,Medium,49+,60+,<2.5k,5-6,Monitor,Low Priority,0.2119006181153001,Low,Gradient Boosting
716207508,Existing Customer,36,M,3,High School,Married,$60K - $80K,Blue,36,5,2,4,5497.0,1517,3980.0,0.624,1981,38,0.357,0.276,0,1,0.2999,0.2931,Low,Medium,25-36,31-40,5k-10k,5-6,Monitor,Low Priority,0.08133491236318105,Low,Gradient Boosting
768965208,Existing Customer,51,F,1,Graduate,Married,$40K - $60K,Blue,45,5,2,2,6778.0,865,5913.0,0.992,3158,71,0.775,0.128,0,1,0.4386,0.345,Medium,Medium,37-48,51-60,5k-10k,5-6,Lower Priority,Low Priority,0.006197954260160022,Low,Gradient Boosting
720185058,Attrited Customer,46,M,3,Graduate,Married,$60K - $80K,Blue,36,2,3,4,4267.0,0,4267.0,0.862,1067,23,0.769,0.0,1,0,0.2115,0.1872,Low,Low,25-36,41-50,2.5k-5k,1-2,Lower Priority,Low Priority,0.9308728939302037,High,Gradient Boosting
715220508,Existing Customer,31,F,0,High School,Married,Less than $40K,Blue,22,4,2,1,3273.0,2517,756.0,1.465,2726,57,0.727,0.769,0,1,0.4118,0.2262,Medium,Low,0-24,31-40,2.5k-5k,3-4,Lower Priority,Low Priority,0.036545236952516616,Low,Gradient Boosting
712112733,Existing Customer,33,M,2,Doctorate,Single,$40K - $60K,Blue,25,5,2,2,9371.0,1541,7830.0,0.781,2518,67,0.971,0.164,0,1,0.4164,0.3327,Medium,Medium,25-36,31-40,5k-10k,5-6,Lower Priority,Low Priority,0.00716211731613076,Low,Gradient Boosting
712298883,Existing Customer,50,F,3,High School,Single,Less than $40K,Blue,38,3,3,1,1438.3,663,775.3,0.384,2987,73,0.622,0.461,0,1,0.4237,0.2101,Medium,Low,37-48,41-50,<2.5k,3-4,Lower Priority,Low Priority,0.012569153646866909,Low,Gradient Boosting
717813558,Attrited Customer,57,F,3,High School,Single,Unknown,Blue,36,1,4,2,8389.0,1960,6429.0,0.384,1334,38,0.407,0.234,1,1,0.2543,0.2203,Low,Low,25-36,51-60,5k-10k,1-2,Lower Priority,Low Priority,0.891776271348696,High,Gradient Boosting
716823408,Existing Customer,65,M,0,Doctorate,Single,Unknown,Blue,56,3,2,2,28410.0,1608,26802.0,0.913,2278,77,1.139,0.057,0,1,0.437,0.5824,Medium,High,49+,60+,20k+,3-4,Loyal / Upsell,Low Priority,0.004499026318819641,Low,Gradient Boosting
719089383,Existing Customer,48,M,2,High School,Married,$40K - $60K,Blue,29,3,2,1,6168.0,2371,3797.0,0.668,4303,80,0.509,0.384,0,1,0.4996,0.277,High,Medium,25-36,41-50,5k-10k,3-4,Lower Priority,Low Priority,0.0061533662958898365,Low,Gradient Boosting
710039208,Existing Customer,57,F,3,Unknown,Single,Unknown,Blue,40,3,3,1,2111.0,966,1145.0,0.923,3871,87,0.706,0.458,0,1,0.4757,0.2368,High,Low,37-48,51-60,<2.5k,3-4,Lower Priority,Low Priority,0.00455016210876255,Low,Gradient Boosting
780237033,Existing Customer,63,F,1,Unknown,Married,$40K - $60K,Blue,49,3,1,3,3141.0,1819,1322.0,0.497,1539,35,0.522,0.579,0,1,0.3339,0.2284,Low,Low,49+,60+,2.5k-5k,3-4,Lower Priority,Low Priority,0.01423885853404562,Low,Gradient Boosting
720986958,Existing Customer,50,F,2,Graduate,Divorced,$40K - $60K,Blue,40,6,2,5,8307.0,2517,5790.0,1.743,2293,36,0.8,0.303,0,1,0.2841,0.3669,Low,High,37-48,41-50,5k-10k,5-6,"High Value, At Risk",Low Priority,0.16813282318975206,Low,Gradient Boosting
709473708,Existing Customer,39,M,3,Graduate,Married,$80K - $120K,Blue,31,4,2,3,30753.0,1661,29092.0,0.681,1780,33,0.941,0.054,0,1,0.3001,0.5852,Low,High,25-36,31-40,20k+,3-4,"High Value, At Risk",Low Priority,0.009260081744119745,Low,Gradient Boosting
708593883,Existing Customer,39,M,2,College,Married,$60K - $80K,Blue,26,3,1,4,2731.0,1573,1158.0,0.943,1813,38,0.727,0.576,0,1,0.33,0.1865,Low,Low,25-36,31-40,2.5k-5k,3-4,Lower Priority,Low Priority,0.007550375560972542,Low,Gradient Boosting
710241858,Existing Customer,39,F,4,Unknown,Married,Less than $40K,Blue,31,6,1,4,2890.0,0,2890.0,0.545,2040,36,0.44,0.0,0,0,0.3293,0.2761,Low,Medium,25-36,31-40,2.5k-5k,5-6,Monitor,Low Priority,0.610984573552529,Medium,Gradient Boosting
715392558,Existing Customer,52,M,1,Unknown,Single,$120K +,Blue,44,6,1,2,34516.0,0,34516.0,1.03,2848,56,0.75,0.0,0,0,0.4283,0.7248,Medium,High,37-48,51-60,20k+,5-6,Loyal / Upsell,Low Priority,0.11819929716901456,Low,Gradient Boosting
717399183,Existing Customer,37,M,1,Graduate,Married,$80K - $120K,Blue,26,6,3,1,8058.0,1176,6882.0,1.164,2774,52,0.625,0.146,0,1,0.3668,0.3465,Medium,Medium,25-36,31-40,5k-10k,5-6,Lower Priority,Low Priority,0.02915788048695811,Low,Gradient Boosting
817925058,Existing Customer,50,F,2,Uneducated,Married,Unknown,Blue,45,6,1,4,5660.0,2401,3259.0,0.779,1932,35,0.346,0.424,0,1,0.3247,0.3355,Low,Medium,37-48,41-50,5k-10k,5-6,Monitor,Low Priority,0.15927045630482775,Low,Gradient Boosting
716029158,Existing Customer,59,M,0,Unknown,Married,$60K - $80K,Blue,36,6,4,5,4230.0,1366,2864.0,0.63,1480,35,0.458,0.323,0,1,0.1995,0.2935,Low,Medium,25-36,51-60,2.5k-5k,5-6,Monitor,Low Priority,0.02452043533177814,Low,Gradient Boosting
715043508,Existing Customer,38,M,2,Graduate,Unknown,$40K - $60K,Blue,36,4,3,4,9515.0,0,9515.0,0.79,4642,61,0.605,0.0,0,0,0.3748,0.3637,Medium,High,25-36,31-40,5k-10k,3-4,Loyal / Upsell,Low Priority,0.0655228799093574,Low,Gradient Boosting
716610558,Existing Customer,65,F,0,High School,Single,$40K - $60K,Blue,36,3,3,3,10962.0,1559,9403.0,0.708,2724,71,0.651,0.142,0,1,0.3804,0.3264,Medium,Medium,25-36,60+,10k-20k,3-4,Lower Priority,Low Priority,0.00933859480354287,Low,Gradient Boosting
716768808,Existing Customer,57,M,1,Unknown,Married,$120K +,Blue,36,6,2,4,23848.0,1967,21881.0,0.462,1591,43,0.72,0.082,0,1,0.3051,0.551,Low,High,25-36,51-60,20k+,5-6,"High Value, At Risk",Low Priority,0.016511122520742876,Low,Gradient Boosting
795810633,Existing Customer,65,M,0,Uneducated,Married,Unknown,Blue,56,3,3,2,10144.0,1295,8849.0,0.758,1234,24,1.182,0.128,0,1,0.2505,0.3273,Low,Medium,49+,60+,10k-20k,3-4,Monitor,Low Priority,0.004652058299258521,Low,Gradient Boosting
779925033,Existing Customer,38,F,4,Graduate,Married,$40K - $60K,Blue,22,4,3,4,2997.0,1969,1028.0,1.235,2807,60,0.714,0.657,0,1,0.3376,0.2239,Low,Low,0-24,31-40,2.5k-5k,3-4,Lower Priority,Low Priority,0.011296633201901853,Low,Gradient Boosting
790225758,Existing Customer,41,M,2,College,Single,$80K - $120K,Blue,35,6,3,3,2647.0,620,2027.0,0.664,2262,47,0.424,0.234,0,1,0.3112,0.2837,Low,Medium,25-36,41-50,2.5k-5k,5-6,Monitor,Low Priority,0.8806124845519625,High,Gradient Boosting
713879283,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,47,3,1,2,4580.0,1300,3280.0,0.519,1694,34,0.7,0.284,0,1,0.351,0.2461,Low,Low,37-48,51-60,2.5k-5k,3-4,Lower Priority,Low Priority,0.014905444627875887,Low,Gradient Boosting
715968858,Existing Customer,28,M,0,Post-Graduate,Married,Unknown,Blue,13,4,1,2,2608.0,1630,978.0,0.521,1822,33,0.32,0.625,0,1,0.3509,0.1868,Low,Low,0-24,18-30,2.5k-5k,3-4,Lower Priority,Low Priority,0.04853214120546765,Low,Gradient Boosting
767687208,Existing Customer,31,M,2,Unknown,Single,$80K - $120K,Blue,24,6,3,3,34516.0,1180,33336.0,0.801,2329,69,0.605,0.034,0,1,0.3678,0.6807,Medium,High,0-24,31-40,20k+,5-6,Loyal / Upsell,Low Priority,0.006151856526694071,Low,Gradient Boosting
778728783,Existing Customer,39,F,2,Unknown,Married,Less than $40K,Blue,19,5,3,1,3156.0,2095,1061.0,1.281,2739,56,0.75,0.664,0,1,0.3762,0.2445,Medium,Low,0-24,31-40,2.5k-5k,5-6,Lower Priority,Low Priority,0.009164629669720984,Low,Gradient Boosting
713637783,Existing Customer,44,F,3,Graduate,Married,Unknown,Blue,31,5,2,0,24936.0,2053,22883.0,0.716,1810,38,0.727,0.082,0,1,0.3633,0.5348,Medium,High,25-36,41-50,20k+,5-6,Loyal / Upsell,Low Priority,0.014651157313665498,Low,Gradient Boosting
718162908,Existing Customer,55,M,3,College,Married,$80K - $120K,Blue,42,3,2,1,26101.0,614,25487.0,0.397,1472,48,0.412,0.024,0,1,0.3654,0.5142,Medium,High,37-48,51-60,20k+,3-4,Loyal / Upsell,Low Priority,0.20651721049169133,Low,Gradient Boosting
708664008,Existing Customer,57,M,3,College,Married,$80K - $120K,Blue,45,6,3,4,14270.0,0,14270.0,0.398,1222,37,0.423,0.0,0,0,0.2496,0.4362,Low,High,37-48,51-60,10k-20k,5-6,"High Value, At Risk",Low Priority,0.2134849906066139,Low,Gradient Boosting
711929058,Existing Customer,28,M,0,High School,Married,Unknown,Blue,21,5,3,5,25618.0,1209,24409.0,1.228,2157,49,1.882,0.047,0,1,0.2809,0.5315,Low,High,0-24,18-30,20k+,5-6,"High Value, At Risk",Low Priority,0.007230601244598394,Low,Gradient Boosting
770781558,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,21,5,1,2,3230.0,2517,713.0,0.677,1914,31,0.348,0.779,0,1,0.3476,0.2357,Low,Low,0-24,31-40,2.5k-5k,5-6,Lower Priority,Low Priority,0.04792203385534037,Low,Gradient Boosting
790048158,Existing Customer,46,F,4,College,Married,Less than $40K,Blue,38,3,3,3,8881.0,1865,7016.0,1.279,2632,54,1.077,0.21,0,1,0.3358,0.3014,Low,Medium,37-48,41-50,5k-10k,3-4,Monitor,Low Priority,0.0376199254532194,Low,Gradient Boosting
721258158,Existing Customer,65,F,1,Uneducated,Single,Unknown,Blue,51,3,3,5,11037.0,1491,9546.0,0.651,2429,63,0.75,0.135,0,1,0.3213,0.3494,Low,Medium,49+,60+,10k-20k,3-4,Monitor,Low Priority,0.06608644633841468,Low,Gradient Boosting
786480183,Existing Customer,50,F,2,Uneducated,Married,Unknown,Blue,44,6,2,5,16763.0,0,16763.0,0.88,3626,69,0.683,0.0,0,0,0.3924,0.506,Medium,High,37-48,41-50,10k-20k,5-6,Loyal / Upsell,Low Priority,0.008040297182245129,Low,Gradient Boosting
721378008,Existing Customer,31,M,0,Uneducated,Divorced,$40K - $60K,Blue,21,6,2,2,2621.0,1461,1160.0,0.775,2718,71,0.775,0.557,0,1,0.4302,0.2658,Medium,Low,0-24,31-40,2.5k-5k,5-6,Lower Priority,Low Priority,0.005987622892225888,Low,Gradient Boosting
786566733,Existing Customer,49,M,2,Unknown,Single,$80K - $120K,Blue,43,3,3,5,4939.0,1190,3749.0,0.557,3764,64,0.524,0.241,0,1,0.3491,0.2773,Low,Medium,37-48,41-50,2.5k-5k,3-4,Monitor,Low Priority,0.007953355281228074,Low,Gradient Boosting
794551383,Existing Customer,50,F,3,College,Single,Less than $40K,Blue,32,5,3,4,4419.0,1218,3201.0,0.879,4535,75,0.562,0.276,0,1,0.4081,0.3134,Medium,Medium,25-36,41-50,2.5k-5k,5-6,Lower Priority,Low Priority,0.005221421354312091,Low,Gradient Boosting
820981383,Existing Customer,44,F,4,High School,Divorced,Less than $40K,Blue,39,5,1,4,9235.0,1796,7439.0,0.958,1739,42,0.448,0.194,0,1,0.3387,0.3433,Low,Medium,37-48,41-50,5k-10k,5-6,Monitor,Low Priority,0.022712614230902026,Low,Gradient Boosting
713366583,Existing Customer,63,F,1,High School,Married,Less than $40K,Blue,56,6,1,3,3055.0,1685,1370.0,0.541,1405,40,0.481,0.552,0,1,0.344,0.3126,Low,Medium,49+,60+,2.5k-5k,5-6,Monitor,Low Priority,0.007842119145503203,Low,Gradient Boosting
767311008,Existing Customer,41,M,1,Graduate,Divorced,$80K - $120K,Blue,35,6,2,3,19412.0,770,18642.0,0.755,1576,41,0.952,0.04,0,1,0.3164,0.4912,Low,High,25-36,41-50,10k-20k,5-6,"High Value, At Risk",Low Priority,0.010148245183292973,Low,Gradient Boosting
716624133,Existing Customer,56,M,1,Unknown,Married,$80K - $120K,Blue,36,6,1,3,12786.0,1880,10906.0,0.702,1205,19,0.462,0.147,0,1,0.2873,0.4005,Low,High,25-36,51-60,10k-20k,5-6,"High Value, At Risk",Low Priority,0.005793044831488583,Low,Gradient Boosting
712727283,Existing Customer,55,M,1,Graduate,Married,$60K - $80K,Blue,36,4,2,3,4666.0,1275,3391.0,0.397,1281,28,0.75,0.273,0,1,0.2781,0.2459,Low,Low,25-36,51-60,2.5k-5k,3-4,Lower Priority,Low Priority,0.008930550027621102,Low,Gradient Boosting
716059608,Existing Customer,48,F,4,College,Single,Less than $40K,Blue,38,4,3,3,4894.0,1505,3389.0,0.78,3277,67,0.558,0.308,0,1,0.3808,0.2848,Medium,Medium,37-48,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.006087253245280578,Low,Gradient Boosting
708292833,Existing Customer,35,M,2,High School,Single,$120K +,Blue,36,4,2,3,27389.0,1250,26139.0,0.641,2754,60,0.463,0.046,0,1,0.3866,0.5661,Medium,High,25-36,31-40,20k+,3-4,Loyal / Upsell,Low Priority,0.0265825399455878,Low,Gradient Boosting
720013083,Existing Customer,30,F,0,Post-Graduate,Single,Less than $40K,Blue,18,6,3,2,2132.0,797,1335.0,0.779,3265,74,0.574,0.374,0,1,0.4148,0.2629,Medium,Low,0-24,18-30,<2.5k,5-6,Lower Priority,Low Priority,0.005202929971679401,Low,Gradient Boosting
710540883,Existing Customer,37,M,3,High School,Single,$80K - $120K,Blue,24,5,3,2,6590.0,0,6590.0,0.714,2449,67,0.634,0.0,0,0,0.3817,0.2935,Medium,Medium,0-24,31-40,5k-10k,5-6,Lower Priority,Low Priority,0.027989481104965543,Low,Gradient Boosting
709212183,Existing Customer,53,F,2,Graduate,Married,Less than $40K,Blue,36,6,1,3,3176.0,1470,1706.0,0.388,1634,53,0.472,0.463,0,1,0.3811,0.2822,Medium,Medium,25-36,51-60,2.5k-5k,5-6,Lower Priority,Low Priority,0.032168089409679745,Low,Gradient Boosting
713424108,Existing Customer,37,M,1,Graduate,Single,$60K - $80K,Blue,27,4,1,3,4288.0,2349,1939.0,0.718,2591,57,0.541,0.548,0,1,0.4093,0.2462,Medium,Low,25-36,31-40,2.5k-5k,3-4,Lower Priority,Low Priority,0.028748569941582047,Low,Gradient Boosting
718476033,Existing Customer,65,F,0,Uneducated,Single,Unknown,Blue,56,5,3,5,20130.0,2355,17775.0,0.716,2444,49,0.633,0.117,0,1,0.2863,0.5271,Low,High,49+,60+,20k+,5-6,"High Value, At Risk",Low Priority,0.3669108098745795,Medium,Gradient Boosting
815001108,Existing Customer,48,M,2,Doctorate,Single,Less than $40K,Blue,43,3,3,2,5945.0,1685,4260.0,0.9,3598,67,0.718,0.283,0,1,0.4035,0.2877,Medium,Medium,37-48,41-50,5k-10k,3-4,Lower Priority,Low Priority,0.004888413437079041,Low,Gradient Boosting
709802208,Existing Customer,37,M,1,Graduate,Married,$40K - $60K,Blue,17,3,1,4,3350.0,0,3350.0,1.316,2849,61,0.694,0.0,0,0,0.4075,0.1953,Medium,Low,0-24,31-40,2.5k-5k,3-4,Lower Priority,Low Priority,0.08488404216653153,Low,Gradient Boosting
713445183,Existing Customer,35,M,1,High School,Married,$60K - $80K,Blue,26,4,3,2,4008.0,1841,2167.0,1.504,2794,58,1.148,0.459,0,1,0.3656,0.244,Medium,Low,25-36,31-40,2.5k-5k,3-4,Lower Priority,Low Priority,0.004629477684118807,Low,Gradient Boosting
717310458,Existing Customer,35,F,3,Graduate,Single,Less than $40K,Blue,27,3,3,2,5780.0,938,4842.0,0.988,2960,65,0.757,0.162,0,1,0.3864,0.2466,Medium,Low,25-36,31-40,5k-10k,3-4,Lower Priority,Low Priority,0.011314757527692983,Low,Gradient Boosting
789158433,Existing Customer,49,F,2,High School,Unknown,$40K - $60K,Blue,38,4,1,2,2497.0,1674,823.0,0.701,2922,53,0.963,0.67,0,1,0.4221,0.2478,Medium,Low,37-48,41-50,<2.5k,3-4,Lower Priority,Low Priority,0.049408346762722086,Low,Gradient Boosting
788761608,Existing Customer,26,F,0,High School,Single,Unknown,Blue,13,3,3,4,10286.0,2286,8000.0,0.671,2564,57,0.462,0.222,0,1,0.3254,0.2739,Low,Medium,0-24,18-30,10k-20k,3-4,Monitor,Low Priority,0.046047768342579745,Low,Gradient Boosting
